time,/jointset/r_shoulder/r_shoulder_elev/value_angulos,/jointset/r_shoulder/r_shoulder_elev/speed_angulos,/jointset/r_elbow/r_elbow_flex/value_angulos,/jointset/r_elbow/r_elbow_flex/speed_angulos,/forceset/TRIlong/activation_angulos,/forceset/TRIlong/fiber_length_angulos,/forceset/TRIlat/activation_angulos,/forceset/TRIlat/fiber_length_angulos,/forceset/TRImed/activation_angulos,/forceset/TRImed/fiber_length_angulos,/forceset/BIClong/activation_angulos,/forceset/BIClong/fiber_length_angulos,/forceset/BICshort/activation_angulos,/forceset/BICshort/fiber_length_angulos,/forceset/BRA/activation_angulos,/forceset/BRA/fiber_length_angulos,base_X_posiciones,base_Y_posiciones,base_Z_posiciones,base_Ox_posiciones,base_Oy_posiciones,base_Oz_posiciones,r_humerus_X_posiciones,r_humerus_Y_posiciones,r_humerus_Z_posiciones,r_humerus_Ox_posiciones,r_humerus_Oy_posiciones,r_humerus_Oz_posiciones,r_ulna_radius_hand_X_posiciones,r_ulna_radius_hand_Y_posiciones,r_ulna_radius_hand_Z_posiciones,r_ulna_radius_hand_Ox_posiciones,r_ulna_radius_hand_Oy_posiciones,r_ulna_radius_hand_Oz_posiciones,center_of_mass_X_posiciones,center_of_mass_Y_posiciones,center_of_mass_Z_posiciones,base_X_velocidades,base_Y_velocidades,base_Z_velocidades,base_Ox_velocidades,base_Oy_velocidades,base_Oz_velocidades,r_humerus_X_velocidades,r_humerus_Y_velocidades,r_humerus_Z_velocidades,r_humerus_Ox_velocidades,r_humerus_Oy_velocidades,r_humerus_Oz_velocidades,r_ulna_radius_hand_X_velocidades,r_ulna_radius_hand_Y_velocidades,r_ulna_radius_hand_Z_velocidades,r_ulna_radius_hand_Ox_velocidades,r_ulna_radius_hand_Oy_velocidades,r_ulna_radius_hand_Oz_velocidades,center_of_mass_X_velocidades,center_of_mass_Y_velocidades,center_of_mass_Z_velocidades,base_X_aceleraciones,base_Y_aceleraciones,base_Z_aceleraciones,base_Ox_aceleraciones,base_Oy_aceleraciones,base_Oz_aceleraciones,r_humerus_X_aceleraciones,r_humerus_Y_aceleraciones,r_humerus_Z_aceleraciones,r_humerus_Ox_aceleraciones,r_humerus_Oy_aceleraciones,r_humerus_Oz_aceleraciones,r_ulna_radius_hand_X_aceleraciones,r_ulna_radius_hand_Y_aceleraciones,r_ulna_radius_hand_Z_aceleraciones,r_ulna_radius_hand_Ox_aceleraciones,r_ulna_radius_hand_Oy_aceleraciones,r_ulna_radius_hand_Oz_aceleraciones,center_of_mass_X_aceleraciones,center_of_mass_Y_aceleraciones,center_of_mass_Z_aceleraciones,TRIlong_activaciones,TRIlat_activaciones,TRImed_activaciones,BIClong_activaciones,BICshort_activaciones,BRA_activaciones,ID_movimiento
0.00693817,29.90356312,-20.40580679,20.13794829,27.15394309,0.04528211,0.16234723,0.04528211,0.09774423,0.04528211,0.09774423,0.04528211,0.13294229,0.04528211,0.14569481,0.04528211,0.09419014,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07228658,0.63653407,0.17524475,-1.70018402,-0.38279966,29.84821414,0.27125841,0.42714038,0.16699094,-1.41122463,0.81459232,49.94775495,0.16210582,0.54201022,0.17151884,0.0,0.0,0.0,0.0,0.0,0.0,-0.05563672,-0.03205019,-0.00320876,1.20195233,-0.0469369,-20.37186587,-0.07489884,-0.03704603,-0.01408991,1.6897654,2.28659866,6.68135605,-0.06433196,-0.0343054,-0.00812069,0.0,0.0,0.0,0.0,0.0,0.0,-193.20682437,-111.27267853,-11.14294582,4173.71318734,-162.9857902,-70740.18112403,-574.1475061,-501.80559533,-11.0737268,3092.26545048,-5340.87621348,-130760.03273377,-365.16988231,-287.56583339,-11.11169918,0.58079957,0.9999996,0.99999976,0.01000001,0.01000111,0.01000048,movimiento_4
0.00983197,29.83729156,-25.35430033,20.22377847,32.06320156,0.04346365,0.16237238,0.04346365,0.09681137,0.04346365,0.09681137,0.04346365,0.13300567,0.04346365,0.14572651,0.04346365,0.09245638,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07210584,0.6364301,0.17523433,-1.69672156,-0.38099119,29.78208089,0.27101026,0.42701454,0.16694576,-1.40605415,0.8213333,49.96727132,0.16189466,0.54189638,0.17149273,0.0,0.0,0.0,0.0,0.0,0.0,-0.06915636,-0.0397318,-0.00398872,1.49303322,-0.05830377,-25.30539017,-0.0965434,-0.04995233,-0.01709384,2.07181192,2.69274284,6.62126574,-0.08151933,-0.04434552,-0.0099046,0.0,0.0,0.0,0.0,0.0,0.0,-193.80566034,-111.30474784,-11.17820361,4183.73794441,-163.37726246,-70910.09053061,-574.30039793,-501.1314569,-11.27089477,3106.15886106,-5292.02657564,-130416.78886047,-365.56741156,-287.2791086,-11.22004596,0.88218444,0.01000447,0.01000475,0.99998644,0.99999695,0.99999549,movimiento_4
0.01345383,29.73473827,-31.21889099,20.34983395,37.40601975,0.04130142,0.16239356,0.04130142,0.09564997,0.04130142,0.09564997,0.04130142,0.13306767,0.04130142,0.14574423,0.04130142,0.09063657,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07182592,0.63626961,0.17521818,-1.69135938,-0.37820052,29.67974143,0.27061211,0.42680416,0.16687747,-1.39806637,0.83133811,49.99072078,0.16156137,0.54171337,0.17145304,0.0,0.0,0.0,0.0,0.0,0.0,-0.08526676,-0.04878463,-0.00491839,1.83896003,-0.0718124,-31.16849669,-0.12324763,-0.06624964,-0.02055805,2.52022624,3.13471025,6.10409527,-0.10241196,-0.05666863,-0.01197839,0.0,0.0,0.0,0.0,0.0,0.0,-194.6992229,-111.33372805,-11.23085757,4198.53297625,-163.95501658,-71160.85122853,-574.53947172,-500.04247418,-11.56877979,3126.70768108,-5218.28318704,-129894.0013903,-366.16552683,-286.80342146,-11.38340137,0.0100237,0.99999967,0.99999966,0.93544331,0.01000761,0.0100002,movimiento_4
0.01389342,29.72086317,-31.90804434,20.36640803,37.99937661,0.04104722,0.16239555,0.04104722,0.09550946,0.04104722,0.09550946,0.04104722,0.13307432,0.04104722,0.14574511,0.04104722,0.09043751,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07178803,0.63624793,0.175216,-1.69063352,-0.37782369,29.66589524,0.27055723,0.42677459,0.16686835,-1.39698631,0.83266114,49.99341352,0.1615158,0.54168813,0.17144773,0.0,0.0,0.0,0.0,0.0,0.0,-0.08713751,-0.04982693,-0.00502636,1.87904702,-0.07337782,-31.84793035,-0.12645293,-0.06825168,-0.02094724,2.57146535,3.18132312,5.99295092,-0.10488515,-0.05814417,-0.01221331,0.0,0.0,0.0,0.0,0.0,0.0,-194.81776901,-111.33618078,-11.23784621,4200.48399015,-164.03120474,-71193.91892401,-574.57197469,-499.89186204,-11.60857471,3129.42302241,-5208.43752505,-129823.85405067,-366.24523162,-286.73677812,-11.40519932,0.01007953,0.01000028,0.0100003,0.99999917,0.99999972,0.99999971,movimiento_4
0.01609136,29.64699931,-35.28499531,20.4530557,40.79946536,0.03980201,0.1624039,0.03980201,0.09480831,0.03980201,0.09480831,0.03980201,0.1331054,0.03980201,0.14574576,0.03980201,0.08950314,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07158621,0.6361327,0.17520435,-1.68676785,-0.37582059,29.59218522,0.27026169,0.42661364,0.16682016,-1.39123794,0.83960269,50.00616698,0.16127168,0.54155226,0.17141959,0.0,0.0,0.0,0.0,0.0,0.0,-0.09645003,-0.05498701,-0.00556392,2.0783363,-0.08116017,-35.2256803,-0.14244399,-0.07821337,-0.02287878,2.82649733,3.41094197,5.42266659,-0.11721248,-0.06547178,-0.01338014,0.0,0.0,0.0,0.0,0.0,0.0,-195.44118601,-111.343978,-11.27461022,4210.7013381,-164.43019778,-71367.09254948,-574.74587495,-499.07869446,-11.8187322,3143.68776877,-5156.48915308,-129452.41132204,-366.66572917,-286.37397796,-11.52023607,0.01000581,0.99999747,0.99999731,0.01001732,0.01000218,0.01000266,movimiento_4
0.01614446,29.6451234,-35.36521412,20.45522404,40.86380871,0.03977244,0.16240408,0.03977244,0.0947914,0.03977244,0.0947914,0.03977244,0.13310611,0.03977244,0.14574567,0.03977244,0.08948175,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07158108,0.63612978,0.17520406,-1.68666964,-0.37576978,29.59031322,0.27025412,0.42660948,0.16681895,-1.39109197,0.83977691,50.00645869,0.16126545,0.54154878,0.17141888,0.0,0.0,0.0,0.0,0.0,0.0,-0.09666227,-0.05510382,-0.00557617,2.08287102,-0.08133726,-35.30253923,-0.14282556,-0.07845948,-0.0229207,2.8321642,3.41542712,5.40128192,-0.11750116,-0.06564696,-0.01340578,0.0,0.0,0.0,0.0,0.0,0.0,-195.45685884,-111.34408484,-11.27553468,4210.95747782,-164.44020018,-71371.43385658,-574.75029077,-499.05783071,-11.82403618,3144.04560642,-5155.17814135,-129443.01461352,-366.67632039,-286.36461832,-11.52313752,0.14435505,0.01000044,0.01000047,0.99999963,0.99999977,0.99999961,movimiento_4
0.01617101,29.64418384,-35.40530018,20.45630948,40.8959243,0.03975767,0.16240416,0.03975767,0.09478295,0.03975767,0.09478295,0.03975767,0.13310647,0.03975767,0.14574563,0.03975767,0.08947107,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07157851,0.63612832,0.17520391,-1.68662045,-0.37574433,29.58937562,0.27025032,0.4266074,0.16681834,-1.39101886,0.83986413,50.00660422,0.16126232,0.54154704,0.17141852,0.0,0.0,0.0,0.0,0.0,0.0,-0.09678144,-0.05516965,-0.00558305,2.08541943,-0.08143677,-35.34573218,-0.1430208,-0.07857544,-0.02294654,2.83551398,3.41875556,5.39859629,-0.11765467,-0.06573542,-0.01342122,0.0,0.0,0.0,0.0,0.0,0.0,-195.46471035,-111.34411761,-11.27599785,4211.08560438,-164.44520359,-71373.60547106,-574.7525229,-499.04735317,-11.82669089,3144.22549983,-5154.52305481,-129438.31299581,-366.68163522,-286.35990656,-11.52458999,0.99999999,1.0,1.0,0.01,0.01,0.01,movimiento_4
0.01630377,29.63947013,-35.60549802,20.46174948,41.05594416,0.0396839,0.16240458,0.0396839,0.09474068,0.0396839,0.09474068,0.0396839,0.13310824,0.0396839,0.14574537,0.0396839,0.08941789,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07156563,0.63612097,0.17520317,-1.68637367,-0.37561668,29.58467172,0.27023127,0.42659693,0.16681528,-1.39065207,0.84030136,50.00732873,0.16124666,0.54153828,0.17141674,0.0,0.0,0.0,0.0,0.0,0.0,-0.09731927,-0.05546562,-0.0056141,2.09691015,-0.08188549,-35.54048805,-0.14397707,-0.07918641,-0.02305403,2.84996879,3.4305683,5.3496145,-0.11838139,-0.06617358,-0.01348678,0.0,0.0,0.0,0.0,0.0,0.0,-195.50405382,-111.3443465,-11.27831861,4211.72825591,-164.47029949,-71384.49775884,-574.76363494,-498.99485197,-11.84000875,3145.1241061,-5151.23211702,-129414.71427602,-366.70823454,-286.3363322,-11.53187503,0.01000573,0.01000001,0.01000001,0.99999995,0.99999999,0.99999999,movimiento_4
0.01631244,29.63916159,-35.6185492,20.46210522,41.0663546,0.03967909,0.16240461,0.03967909,0.09473792,0.03967909,0.09473792,0.03967909,0.13310835,0.03967909,0.14574536,0.03967909,0.08941443,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07156478,0.63612049,0.17520312,-1.68635752,-0.37560833,29.58436383,0.27023003,0.42659624,0.16681508,-1.39062806,0.84032995,50.00737582,0.16124563,0.54153771,0.17141662,0.0,0.0,0.0,0.0,0.0,0.0,-0.09737017,-0.05549393,-0.00561704,2.09800049,-0.08192807,-35.55896821,-0.14404487,-0.07921771,-0.02306696,2.85153753,3.43265431,5.35611356,-0.11843992,-0.06620325,-0.01349423,0.0,0.0,0.0,0.0,0.0,0.0,-195.50663292,-111.34433744,-11.2784708,4211.77016256,-164.47193596,-71385.20803384,-574.76438694,-498.99138424,-11.84087866,3145.18378111,-5151.01847214,-129413.17494928,-366.70998886,-286.33476184,-11.53235121,0.96364101,0.99998951,0.99998902,0.01003104,0.01000601,0.01001098,movimiento_4
0.01631873,29.6389375,-35.62802421,20.46236357,41.07391082,0.0396756,0.16240462,0.0396756,0.09473592,0.0396756,0.09473592,0.0396756,0.13310843,0.0396756,0.14574534,0.0396756,0.08941192,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07156417,0.63612014,0.17520308,-1.68634578,-0.37560226,29.5841402,0.27022912,0.42659574,0.16681494,-1.39061063,0.84035072,50.00741,0.16124488,0.54153729,0.17141653,0.0,0.0,0.0,0.0,0.0,0.0,-0.09737659,-0.05549709,-0.00561741,2.09813426,-0.08193329,-35.56123546,-0.14408366,-0.07925696,-0.02306492,2.8514684,3.43162813,5.3421055,-0.11846095,-0.0662227,-0.01349351,0.0,0.0,0.0,0.0,0.0,0.0,-195.50849539,-111.34437506,-11.2785806,4211.80083335,-164.47313368,-71385.72787257,-574.76488583,-498.98892128,-11.84151325,3145.22539184,-5150.86009785,-129412.04750743,-366.71123579,-286.33367065,-11.5326979,0.01003549,0.01002069,0.01002207,0.99996786,0.99996257,0.99997784,movimiento_4
0.01635018,29.63781618,-35.67538633,20.46365603,41.11166088,0.03965815,0.16240472,0.03965815,0.0947259,0.03965815,0.0947259,0.03965815,0.13310885,0.03965815,0.14574528,0.03965815,0.08939938,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07156111,0.6361184,0.17520291,-1.68628707,-0.3755719,29.58302121,0.27022458,0.42659325,0.16681421,-1.39052337,0.84045463,50.00758072,0.16124116,0.5415352,0.17141611,0.0,0.0,0.0,0.0,0.0,0.0,-0.09754743,-0.05559192,-0.00562727,2.10179175,-0.08207612,-35.62322617,-0.14432504,-0.07937814,-0.02310663,2.85661138,3.4380395,5.3571416,-0.11866363,-0.06632942,-0.01351775,0.0,0.0,0.0,0.0,0.0,0.0,-195.51786186,-111.34436084,-11.27913326,4211.95319909,-164.47908364,-71388.3103164,-574.76759751,-498.9763405,-11.84467566,3145.4414338,-5150.08229551,-129406.44923437,-366.71759817,-286.32798368,-11.53442865,0.01000057,0.99999999,0.99999999,0.95626427,0.01000015,0.01000001,movimiento_4
0.01635259,29.63773029,-35.67901039,20.463755,41.11454801,0.03965681,0.16240473,0.03965681,0.09472514,0.03965681,0.09472514,0.03965681,0.13310888,0.03965681,0.14574527,0.03965681,0.08939842,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07156087,0.63611826,0.17520289,-1.68628258,-0.37556957,29.5829355,0.27022424,0.42659306,0.16681416,-1.39051669,0.84046258,50.00759377,0.16124087,0.54153504,0.17141608,0.0,0.0,0.0,0.0,0.0,0.0,-0.09751067,-0.05557078,-0.00562515,2.10099786,-0.08204512,-35.60977062,-0.14432647,-0.07941437,-0.02309117,2.85503296,3.43438322,5.32772613,-0.11864411,-0.06633418,-0.01350961,0.0,0.0,0.0,0.0,0.0,0.0,-195.5185618,-111.34443209,-11.27917439,4211.96525359,-164.47955438,-71388.51462783,-574.76772792,-498.97546797,-11.84492241,3145.45515329,-5150.01747878,-129406.00501224,-366.71804102,-286.32762889,-11.5345626,0.42951544,0.01000008,0.01000009,0.99999973,0.99999987,0.9999999,movimiento_4
0.01635457,29.63765958,-35.68199391,20.46383649,41.11692471,0.03965571,0.16240474,0.03965571,0.09472451,0.03965571,0.09472451,0.03965571,0.13310891,0.03965571,0.14574527,0.03965571,0.08939763,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07156068,0.63611815,0.17520288,-1.68627887,-0.37556766,29.58286494,0.27022395,0.4265929,0.16681411,-1.39051119,0.84046913,50.00760452,0.16124063,0.54153491,0.17141605,0.0,0.0,0.0,0.0,0.0,0.0,-0.09754876,-0.05559233,-0.00562735,2.10181716,-0.08207711,-35.6236569,-0.14435103,-0.07940722,-0.02310403,2.85643844,3.43706125,5.34543516,-0.11867609,-0.06634277,-0.01351662,0.0,0.0,0.0,0.0,0.0,0.0,-195.51916188,-111.34439142,-11.27920989,4211.97464784,-164.47992123,-71388.67385087,-574.76794131,-498.97462444,-11.84511931,3145.47032414,-5149.97131357,-129405.66047955,-366.71846654,-286.32722579,-11.53467096,0.05628705,0.99998757,0.9999863,0.01003897,0.01000752,0.01001331,movimiento_4
0.01635491,29.63764733,-35.68251061,20.4638506,41.11733631,0.03965552,0.16240474,0.03965552,0.0947244,0.03965552,0.0947244,0.03965552,0.13310891,0.03965552,0.14574527,0.03965552,0.08939749,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07156064,0.63611813,0.17520288,-1.68627823,-0.37556733,29.58285272,0.2702239,0.42659287,0.1668141,-1.39051023,0.84047027,50.00760638,0.16124059,0.54153489,0.17141604,0.0,0.0,0.0,0.0,0.0,0.0,-0.09753283,-0.05558322,-0.00562643,2.10147362,-0.0820637,-35.61783431,-0.14434757,-0.07941817,-0.02309782,2.85579036,3.43565037,5.33468426,-0.11866579,-0.06634272,-0.01351331,0.0,0.0,0.0,0.0,0.0,0.0,-195.51925797,-111.34441711,-11.2792155,4211.97644976,-164.47999159,-71388.70439153,-574.76794333,-498.97451958,-11.84515548,3145.47167445,-5149.9609445,-129405.59381498,-366.71852016,-286.32719255,-11.53469037,0.6123787,0.01000007,0.01000008,0.99999983,0.99999988,0.99999992,movimiento_4
0.01635512,29.63763981,-35.68282806,20.46385927,41.11758918,0.03965541,0.16240474,0.03965541,0.09472433,0.03965541,0.09472433,0.03965541,0.13310892,0.03965541,0.14574527,0.03965541,0.08939741,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07156062,0.63611812,0.17520288,-1.68627784,-0.37556712,29.58284521,0.27022387,0.42659285,0.1668141,-1.39050965,0.84047097,50.00760752,0.16124057,0.54153488,0.17141604,0.0,0.0,0.0,0.0,0.0,0.0,-0.09754652,-0.055591,-0.00562722,2.10176842,-0.08207521,-35.62283084,-0.14435348,-0.0794122,-0.0231028,2.85632122,3.43673722,5.34247952,-0.11867597,-0.06634429,-0.01351599,0.0,0.0,0.0,0.0,0.0,0.0,-195.51932518,-111.34439878,-11.27921951,4211.97737458,-164.48002771,-71388.72006625,-574.76798098,-498.97441218,-11.84517555,3145.47383509,-5149.95704736,-129405.56014462,-366.71857403,-286.32713401,-11.53470163,0.99999493,0.99999933,0.99999957,0.01003032,0.01000285,0.01000045,movimiento_4
0.01635521,29.63763685,-35.68295287,20.46386268,41.1176886,0.03965536,0.16240474,0.03965536,0.0947243,0.03965536,0.0947243,0.03965536,0.13310892,0.03965536,0.14574527,0.03965536,0.08939737,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07156062,0.63611812,0.17520288,-1.68627768,-0.37556704,29.58284226,0.27022386,0.42659285,0.1668141,-1.39050942,0.84047124,50.00760797,0.16124056,0.54153487,0.17141604,0.0,0.0,0.0,0.0,0.0,0.0,-0.09753919,-0.05558682,-0.0056268,2.10161048,-0.08206904,-35.62015396,-0.14435147,-0.07941674,-0.0231,2.85602691,3.43610644,5.33774314,-0.11867104,-0.06634405,-0.01351449,0.0,0.0,0.0,0.0,0.0,0.0,-195.51934718,-111.34441004,-11.27922078,4211.97783687,-164.48004576,-71388.72790154,-574.76797607,-498.97439322,-11.8451846,3145.47396376,-5149.95417579,-129405.54296117,-366.71858388,-286.32713163,-11.53470641,0.01295077,0.01000181,0.01000193,0.999984,0.99999927,0.99999809,movimiento_4
0.01635522,29.63763643,-35.68353235,20.46386316,41.11920592,0.03965535,0.16240474,0.03965535,0.0947243,0.03965535,0.0947243,0.03965535,0.13311138,0.03965535,0.14574527,0.03965535,0.08939737,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07156061,0.63611812,0.17520288,-1.68627766,-0.37556703,29.58284184,0.27022386,0.42659285,0.1668141,-1.39050939,0.84047128,50.00760803,0.16124056,0.54153487,0.17141604,0.0,0.0,0.0,0.0,0.0,0.0,-0.09754394,-0.05558953,-0.00562707,2.10171292,-0.08207304,-35.62189008,-0.14435317,-0.07941426,-0.02310177,2.85621434,3.43649865,5.34061989,-0.11867442,-0.06634441,-0.01351544,0.0,0.0,0.0,0.0,0.0,0.0,-1173.80447096,-668.86142299,-67.71410839,25290.42115837,-987.6048238,-428646.84110818,-996.25701983,-73.1930455,-367.42695299,41070.26903559,72588.86089154,427938.78403571,-1093.65655269,-399.96665638,-203.00954868,0.01067908,0.0100006,0.01000064,0.9999967,0.9999991,0.99999937,movimiento_4
0.01635523,29.63763602,-35.68692127,20.46386364,41.12823904,0.03965535,0.16240474,0.03965535,0.09472429,0.03965535,0.09472429,0.03965535,0.13312618,0.03965535,0.14574527,0.03965535,0.08939736,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07156061,0.63611812,0.17520288,-1.68627764,-0.37556702,29.58284143,0.27022386,0.42659285,0.1668141,-1.39050935,0.84047132,50.0076081,0.16124056,0.54153487,0.17141604,0.0,0.0,0.0,0.0,0.0,0.0,-0.09755134,-0.05559374,-0.0056275,2.10187235,-0.08207927,-35.62459223,-0.14435581,-0.07941038,-0.02310452,2.85650624,3.4371101,5.34510883,-0.11867967,-0.06634497,-0.01351692,0.0,0.0,0.0,0.0,0.0,0.0,-1173.80447972,-668.8614045,-67.71410895,25290.42113014,-987.6048227,-428646.84062974,-996.25703863,-73.19301365,-367.42695356,41070.27004593,72588.85984999,427938.78379424,-1093.65656598,-399.96663186,-203.00954925,0.58965461,0.01000455,0.01000474,0.99998464,0.99999597,0.999995,movimiento_4
0.01635529,29.63763394,-35.7038572,20.46386603,41.17338138,0.03965531,0.16240474,0.03965531,0.09472428,0.03965531,0.09472428,0.03965531,0.13320011,0.03965531,0.14574527,0.03965531,0.08939734,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07156061,0.63611811,0.17520288,-1.68627753,-0.37556696,29.58283936,0.27022385,0.42659284,0.1668141,-1.39050919,0.84047151,50.00760841,0.16124055,0.54153487,0.17141604,0.0,0.0,0.0,0.0,0.0,0.0,-0.09760035,-0.05562167,-0.00563033,2.10292829,-0.0821205,-35.64248945,-0.14437331,-0.07938474,-0.02312277,2.85843889,3.44115661,5.37480171,-0.11871446,-0.06634872,-0.01352671,0.0,0.0,0.0,0.0,0.0,0.0,-1173.80452777,-668.86129454,-67.71411204,25290.42089591,-987.60481355,-428646.83665984,-996.25715127,-73.19283238,-367.42695533,41070.27577494,72588.853381,427938.77886197,-1093.65664319,-399.96648971,-203.00955174,0.59534766,0.01000116,0.01000117,0.99999766,0.9999992,0.99999843,movimiento_4
0.01635558,29.63762355,-35.78831983,20.46387804,41.39851213,0.03965515,0.16240474,0.03965515,0.09472418,0.03965515,0.09472418,0.03965515,0.13356927,0.03965515,0.14574526,0.03965515,0.08939723,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07156058,0.6361181,0.17520288,-1.68627699,-0.37556668,29.58282898,0.2702238,0.42659282,0.16681409,-1.39050838,0.84047247,50.00761002,0.16124051,0.54153485,0.17141604,0.0,0.0,0.0,0.0,0.0,0.0,-0.09782337,-0.05574874,-0.00564319,2.10773325,-0.08230814,-35.72392861,-0.14445279,-0.07926785,-0.02320584,2.86723501,3.45957801,5.51001202,-0.11887268,-0.06636567,-0.01357127,0.0,0.0,0.0,0.0,0.0,0.0,-1173.80476059,-668.86077602,-67.71412697,25290.41989334,-987.6047744,-428646.81966722,-996.25768231,-73.19196392,-367.42696626,41070.3032299,72588.82329518,427938.76103445,-1093.65701063,-399.96581322,-203.00956486,0.58370165,0.010006,0.01000632,0.99997865,0.99999449,0.99999346,movimiento_4
0.01635703,29.63757122,-36.20523396,20.46393903,42.50971296,0.03965435,0.16240474,0.03965435,0.09472372,0.03965435,0.09472372,0.03965435,0.13540194,0.03965435,0.14574526,0.03965435,0.08939665,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07156044,0.63611801,0.17520287,-1.68627425,-0.37556527,29.58277676,0.27022359,0.4265927,0.16681406,-1.39050431,0.84047736,50.00761866,0.16124034,0.54153475,0.17141602,0.0,0.0,0.0,0.0,0.0,0.0,-0.09898698,-0.05641176,-0.00571032,2.13280372,-0.08328716,-36.14884755,-0.14486815,-0.07865882,-0.02363915,2.91312356,3.55566468,6.21514768,-0.11969852,-0.06645445,-0.0138037,0.0,0.0,0.0,0.0,0.0,0.0,-1173.80594887,-668.85809333,-67.71420326,25290.41444077,-987.60456147,-428646.72725174,-996.2604627,-73.18747157,-367.42701824,41070.44442968,72588.666458,427938.6564996,-1093.65891762,-399.96231362,-203.00963018,0.0236668,0.01000158,0.01000183,0.99999524,0.99999854,0.99999843,movimiento_4
0.0163643,29.63730081,-38.15786683,20.4642673,47.71252584,0.03965031,0.16240477,0.03965031,0.09472141,0.03965031,0.09472141,0.03965031,0.14427578,0.03965031,0.14574525,0.03965031,0.08939375,0.0,0.8,0.0,-0.0,0.0,-0.0,0.0715597,0.63611759,0.17520282,-1.68626009,-0.37555794,29.58250692,0.27022253,0.42659214,0.16681388,-1.39048321,0.84050344,50.00767639,0.16123946,0.54153427,0.17141591,0.0,0.0,0.0,0.0,0.0,0.0,-0.10426819,-0.05942082,-0.00601498,2.24658829,-0.08773051,-38.07737991,-0.14675511,-0.0758965,-0.0256056,3.12138199,3.99168717,9.41463891,-0.12344751,-0.06685822,-0.01485852,0.0,0.0,0.0,0.0,0.0,0.0,-1173.81188458,-668.84504569,-67.71458353,25290.39046868,-987.60362535,-428646.32094928,-996.27461899,-73.16464631,-367.42737475,41071.14715213,72587.91206037,427938.30895428,-1093.66856424,-399.94485219,-203.00999973,0.5210773,0.0100108,0.01001153,0.99995857,0.9999896,0.99998805,movimiento_4
0.01638029,29.63666092,-41.71869676,20.46510946,57.19126194,0.03964145,0.16240482,0.03964145,0.09471632,0.03964145,0.09471632,0.03964145,0.16246953,0.03964145,0.14574521,0.03964145,0.08938739,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07155795,0.6361166,0.17520272,-1.68622659,-0.37554062,29.58186836,0.27022016,0.42659097,0.16681344,-1.39043302,0.84056915,50.00787822,0.16123743,0.54153319,0.17141566,0.0,0.0,0.0,0.0,0.0,0.0,-0.11406698,-0.0650033,-0.00658025,2.45769982,-0.09597453,-41.6555049,-0.1502765,-0.07079438,-0.02925169,3.50761883,4.79980661,15.34108091,-0.13041257,-0.0676175,-0.01681452,0.0,0.0,0.0,0.0,0.0,0.0,-1173.82531135,-668.81720923,-67.71543986,25290.3517585,-987.6021137,-428645.66485116,-996.30779576,-73.11164348,-367.42860411,41072.71753716,72586.34092097,427938.26504298,-1093.69090649,-399.90565521,-203.01102444,0.49749981,0.01000079,0.01000078,0.99999968,0.99999917,0.99999914,movimiento_4
0.01639542,29.63600988,-44.22647176,20.46602766,63.85389883,0.03963306,0.16240486,0.03963306,0.0947115,0.03963306,0.0947115,0.03963306,0.17801932,0.03963306,0.14574518,0.03963306,0.08938137,0.0,0.8,0.0,-0.0,0.0,-0.0,0.07155617,0.63611558,0.17520262,-1.6861925,-0.37552299,29.58121867,0.27021787,0.42658993,0.16681297,-1.39038174,0.84063977,50.0081448,0.16123541,0.54153216,0.17141539,0.0,0.0,0.0,0.0,0.0,0.0,-0.12088799,-0.06888857,-0.00697374,2.6046492,-0.10171298,-44.14614711,-0.15275409,-0.06727254,-0.03178657,3.77626523,5.36120529,19.45369174,-0.13527289,-0.06815907,-0.01817467,0.0,0.0,0.0,0.0,0.0,0.0,-1173.83831184,-668.79337109,-67.71626182,25290.34307555,-987.60177462,-428645.51768406,-996.33877164,-73.06146157,-367.43034239,41074.16947376,72585.07806669,427939.37175567,-1093.71202138,-399.86992504,-203.01226005,0.01409008,0.0100159,0.01001644,0.99991851,0.99998111,0.99998284,movimiento_4
